Year_Month,Date,Close,Log_Return,Company
2011-06,2011-06-01,79.86067199707031,0.0,明豊エンタープライズ
2011-07,2011-07-01,83.85370635986328,0.048790173267890286,明豊エンタープライズ
2011-08,2011-08-01,82.25650787353516,-0.019231179958737524,明豊エンタープライズ
2011-09,2011-09-01,73.4718246459961,-0.11294051502168251,明豊エンタープライズ
2011-10,2011-10-01,36.73591232299805,-0.6931471805599453,明豊エンタープライズ
2011-11,2011-11-01,59.096893310546875,0.4754235423566822,明豊エンタープライズ
2011-12,2011-12-01,87.84674072265625,0.39641535708990167,明豊エンタープライズ
2012-01,2012-01-01,64.68714904785156,-0.30603115536511705,明豊エンタープライズ
2012-02,2012-02-01,73.4718246459961,0.12733943647847834,明豊エンタープライズ
2012-03,2012-03-01,63.888553619384766,-0.13976177882545157,明豊エンタープライズ
2012-04,2012-04-01,86.2495346069336,0.3001044442844963,明豊エンタープライズ
2012-05,2012-05-01,71.8746109008789,-0.18232157448539985,明豊エンタープライズ
2012-06,2012-06-01,56.701072692871094,-0.2371299562496009,明豊エンタープライズ
2012-07,2012-07-01,64.68714904785156,0.13176942879747755,明豊エンタープライズ
2012-08,2012-08-01,53.506649017333984,-0.18975663122016248,明豊エンタープライズ
2012-09,2012-09-01,54.305259704589844,0.014815159175909252,明豊エンタープライズ
2012-10,2012-10-01,53.506649017333984,-0.014815159175909268,明豊エンタープライズ
2012-11,2012-11-01,52.708045959472656,-0.015037808231071759,明豊エンタープライズ
2012-12,2012-12-01,55.902469635009766,0.05884044005582222,明豊エンタープライズ
2013-01,2013-01-01,84.65231323242188,0.4149438765255445,明豊エンタープライズ
2013-02,2013-02-01,90.24256134033203,0.06394873576635597,明豊エンタープライズ
2013-03,2013-03-01,94.235595703125,0.0432968129180017,明豊エンタープライズ
2013-04,2013-04-01,111.80493927001953,0.17095775535004318,明豊エンタープライズ
2013-05,2013-05-01,182.08233642578125,0.4877032434572693,明豊エンタープライズ
2013-06,2013-06-01,132.56871032714844,-0.3173579031966765,明豊エンタープライズ
2013-07,2013-07-01,130.1728973388672,-0.01823753317692468,明豊エンタープライズ
2013-08,2013-08-01,114.99938201904297,-0.12393679174459106,明豊エンタープライズ
2013-09,2013-09-01,120.58960723876953,0.047466350512151256,明豊エンタープライズ
2013-10,2013-10-01,117.39517211914062,-0.026847321911434158,明豊エンタープライズ
2013-11,2013-11-01,110.2077407836914,-0.06317864590398768,明豊エンタープライズ
2013-12,2013-12-01,117.39517211914062,0.06317864590398765,明豊エンタープライズ
2014-01,2014-01-01,110.2077407836914,-0.06317864590398768,明豊エンタープライズ
2014-02,2014-02-01,104.61748504638672,-0.05205643858179586,明豊エンタープライズ
2014-03,2014-03-01,90.24256134033203,-0.14780952772205536,明豊エンタープライズ
2014-04,2014-04-01,87.84674072265625,-0.026907457531371345,明豊エンタープライズ
2014-05,2014-05-01,85.45091247558594,-0.027651625484483525,明豊エンタープライズ
2014-06,2014-06-01,96.63142395019531,0.12296190003307997,明豊エンタープライズ
2014-07,2014-07-01,95.03419494628906,-0.016667214373188115,明豊エンタープライズ
2014-08,2014-08-01,87.84674072265625,-0.07864306017540833,明豊エンタープライズ
2014-09,2014-09-01,91.04116821289062,0.03571808869674024,明豊エンタープライズ
2014-10,2014-10-01,91.83978271484375,0.008733764499049066,明豊エンタープライズ
2014-11,2014-11-01,107.8119125366211,0.16034259161648987,明豊エンタープライズ
2014-12,2014-12-01,96.63142395019531,-0.10948417026368287,明豊エンタープライズ
2015-01,2015-01-01,89.44395446777344,-0.07729176594417098,明豊エンタープライズ
2015-02,2015-02-01,90.24256134033203,0.00888894892694589,明豊エンタープライズ
2015-03,2015-03-01,99.02722930908203,0.09289368484889751,明豊エンタープライズ
2015-04,2015-04-01,112.60355377197266,0.12847842039436916,明豊エンタープライズ
2015-05,2015-05-01,106.2146987915039,-0.05841077030732872,明豊エンタープライズ
2015-06,2015-06-01,111.80493927001953,0.051293233332106926,明豊エンタープライズ
2015-07,2015-07-01,105.41609191894531,-0.05884044005582219,明豊エンタープライズ
2015-08,2015-08-01,101.42304992675781,-0.038614917050002265,明豊エンタープライズ
2015-09,2015-09-01,81.45790100097656,-0.21921404750391263,明豊エンタープライズ
2015-10,2015-10-01,83.85370635986328,0.028987354904102168,明豊エンタープライズ
2015-11,2015-11-01,87.84674072265625,0.04652002390621856,明豊エンタープライズ
2015-12,2015-12-01,91.83978271484375,0.04445185319578933,明豊エンタープライズ
2016-01,2016-01-01,83.85370635986328,-0.09097187710200805,明豊エンタープライズ
2016-02,2016-02-01,90.24256134033203,0.07342748143758994,明豊エンタープライズ
2016-03,2016-03-01,82.25650787353516,-0.09265866139632749,明豊エンタープライズ
2016-04,2016-04-01,83.85370635986328,0.019231179958737583,明豊エンタープライズ
2016-05,2016-05-01,83.85370635986328,0.0,明豊エンタープライズ
2016-06,2016-06-01,91.83978271484375,0.09097187710200808,明豊エンタープライズ
2016-07,2016-07-01,87.04813385009766,-0.053584338352620144,明豊エンタープライズ
2016-08,2016-08-01,87.84674072265625,0.009132485156830707,明豊エンタープライズ
2016-09,2016-09-01,87.04813385009766,-0.009132485156830687,明豊エンタープライズ
2016-10,2016-10-01,87.04813385009766,0.0,明豊エンタープライズ
2016-11,2016-11-01,89.44395446777344,0.027150993761256185,明豊エンタープライズ
2016-12,2016-12-01,91.04116821289062,0.0176995800923149,明豊エンタープライズ
2017-01,2017-01-01,104.61748504638672,0.13899889655668646,明豊エンタープライズ
2017-02,2017-02-01,103.81887817382812,-0.00766287386751634,明豊エンタープライズ
2017-03,2017-03-01,122.18682098388672,0.16290336815034623,明豊エンタープライズ
2017-04,2017-04-01,134.16592407226562,0.09352608031096774,明豊エンタープライズ
2017-05,2017-05-01,119.791015625,-0.113328585223962,明豊エンタープライズ
2017-06,2017-06-01,135.76315307617188,0.12516315793970112,明豊エンタープライズ
2017-07,2017-07-01,138.95755004882812,0.023256645130039763,明豊エンタープライズ
2017-08,2017-08-01,140.55477905273438,0.011428808128271437,明豊エンタープライズ
2017-09,2017-09-01,229.99876403808594,0.4924766358771638,明豊エンタープライズ
2017-10,2017-10-01,274.7207336425781,0.17768113249455345,明豊エンタープライズ
2017-11,2017-11-01,284.30401611328125,0.03428907722309795,明豊エンタープライズ
2017-12,2017-12-01,264.3388366699219,-0.07281239244449815,明豊エンタープライズ
2018-01,2018-01-01,348.9911804199219,0.2778148984455632,明豊エンタープライズ
2018-02,2018-02-01,497.5320739746094,0.35461337394122855,明豊エンタープライズ
2018-03,2018-03-01,610.9341430664062,0.20532914305237598,明豊エンタープライズ
2018-04,2018-04-01,611.7327270507812,0.0013062987432680044,明豊エンタープライズ
2018-05,2018-05-01,515.8999633789062,-0.1703825893511602,明豊エンタープライズ
2018-06,2018-06-01,582.1842651367188,0.12087412712048119,明豊エンタープライズ
2018-07,2018-07-01,491.94183349609375,-0.1684265194844206,明豊エンタープライズ
2018-08,2018-08-01,462.1980285644531,-0.06236705240065491,明豊エンタープライズ
2018-09,2018-09-01,496.1950988769531,0.07097576139410337,明豊エンタープライズ
2018-10,2018-10-01,312.44915771484375,-0.46252743326760387,明豊エンタープライズ
2018-11,2018-11-01,284.1182556152344,-0.09505121612255582,明豊エンタープライズ
2018-12,2018-12-01,289.7844543457031,0.019746841243241546,明豊エンタープライズ
2019-01,2019-01-01,191.0310821533203,-0.416701237154383,明豊エンタープライズ
2019-02,2019-02-01,215.31468200683594,0.11966444670183786,明豊エンタープライズ
2019-03,2019-03-01,198.31614685058594,-0.08223813670784048,明豊エンタープライズ
2019-04,2019-04-01,230.6942901611328,0.1512309562253728,明豊エンタープライズ
2019-05,2019-05-01,208.83908081054688,-0.09952940768580322,明豊エンタープライズ
2019-06,2019-06-01,178.88926696777344,-0.15479701300300414,明豊エンタープライズ
2019-07,2019-07-01,184.55543518066406,0.03118288591032217,明豊エンタープライズ
2019-08,2019-08-01,217.68263244628906,0.1650883075602122,明豊エンタープライズ
2019-09,2019-09-01,218.50718688964844,0.0037807183431499674,明豊エンタープライズ
2019-10,2019-10-01,209.43707275390625,-0.0423955804121515,明豊エンタープライズ
2019-11,2019-11-01,230.87551879882812,0.09745536008917821,明豊エンタープライズ
2019-12,2019-12-01,221.80540466308594,-0.0400782437141032,明豊エンタープライズ
2020-01,2020-01-01,199.54241943359375,-0.10577359943366145,明豊エンタープライズ
2020-02,2020-02-01,179.7530975341797,-0.10444261355758204,明豊エンタープライズ
2020-03,2020-03-01,138.5253143310547,-0.2605311450303179,明豊エンタープライズ
2020-04,2020-04-01,107.19219970703125,-0.2564296018172184,明豊エンタープライズ
2020-05,2020-05-01,124.50787353515625,0.14974547308902267,明豊エンタープライズ
2020-06,2020-06-01,150.06907653808594,0.1867267431965032,明豊エンタープライズ
2020-07,2020-07-01,187.17408752441406,0.22094343477057407,明豊エンタープライズ
2020-08,2020-08-01,171.0879669189453,-0.08986128246110398,明豊エンタープライズ
2020-09,2020-09-01,187.1011199951172,0.0894713686823906,明豊エンタープライズ
2020-10,2020-10-01,182.04432678222656,-0.027399008168824405,明豊エンタープライズ
2020-11,2020-11-01,160.97438049316406,-0.12300498622018584,明豊エンタープライズ
2020-12,2020-12-01,171.9307403564453,0.06584649842221758,明豊エンタープライズ
2021-01,2021-01-01,165.18836975097656,-0.040005265787460255,明豊エンタープライズ
2021-02,2021-02-01,163.50277709960938,-0.010256482073694048,明豊エンタープライズ
2021-03,2021-03-01,166.03115844726562,0.015345496720603657,明豊エンタープライズ
2021-04,2021-04-01,171.0879669189453,0.030002378424952715,明豊エンタープライズ
2021-05,2021-05-01,167.71676635742188,-0.019901208546459007,明豊エンタープライズ
2021-06,2021-06-01,173.61634826660156,0.03457132772410882,明豊エンタープライズ
2021-07,2021-07-01,170.24514770507812,-0.019608526209589208,明豊エンタープライズ
2021-08,2021-08-01,191.94271850585938,0.11995754277451393,明豊エンタープライズ
2021-09,2021-09-01,176.4495849609375,-0.08416178844382877,明豊エンタープライズ
2021-10,2021-10-01,165.26010131835938,-0.06551459359863245,明豊エンタープライズ
2021-11,2021-11-01,160.095703125,-0.03174882340950165,明豊エンタープライズ
2021-12,2021-12-01,160.95643615722656,0.005361964548003989,明豊エンタープライズ
2022-01,2022-01-01,160.95643615722656,0.0,明豊エンタープライズ
2022-02,2022-02-01,151.48841857910156,-0.060624568491020644,明豊エンタープライズ
2022-03,2022-03-01,156.6527862548828,0.03352262673291622,明豊エンタープライズ
2022-04,2022-04-01,155.7920684814453,-0.005509579931817905,明豊エンタープライズ
2022-05,2022-05-01,155.7920684814453,0.0,明豊エンタープライズ
2022-06,2022-06-01,166.98155212402344,0.06936111618566793,明豊エンタープライズ
2022-07,2022-07-01,170.42445373535156,0.020408771943832435,明豊エンタープライズ
2022-08,2022-08-01,164.18077087402344,-0.037324029728437194,明豊エンタープライズ
2022-09,2022-09-01,165.97506713867188,0.010869496908808226,明豊エンタープライズ
2022-10,2022-10-01,156.10630798339844,-0.06130034252372147,明豊エンタープライズ
2022-11,2022-11-01,163.28359985351562,0.044951328784927205,明豊エンタープライズ
2022-12,2022-12-01,166.8722381591797,0.021739913283481984,明豊エンタープライズ
2023-01,2023-01-01,164.18077087402344,-0.016260396453495817,明豊エンタープライズ
2023-02,2023-02-01,165.97506713867188,0.010869496908808226,明豊エンタープライズ
2023-03,2023-03-01,168.6665802001953,0.016086288856269077,明豊エンタープライズ
2023-04,2023-04-01,185.71267700195312,0.09627686408746035,明豊エンタープライズ
2023-05,2023-05-01,203.65591430664062,0.09223114313846849,明豊エンタープライズ
2023-06,2023-06-01,211.73037719726562,0.0388817843694464,明豊エンタープライズ
2023-07,2023-07-01,225.18780517578125,0.06162108414732349,明豊エンタープライズ
2023-08,2023-08-01,204.96713256835938,-0.09408510636534144,明豊エンタープライズ
2023-09,2023-09-01,206.8304901123047,0.009049932097279376,明豊エンタープライズ
2023-10,2023-10-01,218.01051330566406,0.052643718352217775,明豊エンタープライズ
2023-11,2023-11-01,213.3521728515625,-0.02159909377082824,明豊エンタープライズ
2023-12,2023-12-01,215.2154998779297,0.00869565712079725,明豊エンタープライズ
2024-01,2024-01-01,232.91722106933594,0.07904326491128932,明豊エンタープライズ
2024-02,2024-02-01,238.99818420410156,0.0257728383699975,明豊エンタープライズ
2024-03,2024-03-01,251.32745361328125,0.050300730524315586,明豊エンタープライズ
2024-04,2024-04-01,317.7158203125,0.23440065146918657,明豊エンタープライズ
2024-05,2024-05-01,342.3743896484375,0.074747508458902,明豊エンタープライズ
2024-06,2024-06-01,349.0132141113281,0.019204939386149627,明豊エンタープライズ
2024-07,2024-07-01,381.2590026855469,0.08836915697543385,明豊エンタープライズ
2024-08,2024-08-01,325.3436279296875,-0.15859700077341413,明豊エンタープライズ
2024-09,2024-09-01,368.7871398925781,0.1253376804641861,明豊エンタープライズ
2024-10,2024-10-01,305.0699768066406,-0.18967843849023075,明豊エンタープライズ
2024-11,2024-11-01,274.17681884765625,-0.10676795992737523,明豊エンタープライズ
2024-12,2024-12-01,302.17376708984375,0.09722901710011851,明豊エンタープライズ
2025-01,2025-01-01,298.3121032714844,-0.012861974761436808,明豊エンタープライズ
2025-02,2025-02-01,281.28173828125,-0.05878347048202341,明豊エンタープライズ
2025-03,2025-03-01,299.9682922363281,0.06431998215069412,明豊エンタープライズ
2025-04,2025-04-01,286.1992492675781,-0.046988532510066704,明豊エンタープライズ
2025-05,2025-05-01,323.5723571777344,0.12273451470795496,明豊エンタープライズ
2025-06,2025-06-01,344.22589111328125,0.061875343356779834,明豊エンタープライズ
2025-07,2025-07-01,413.0710754394531,0.18232157156990014,明豊エンタープライズ
2025-08,2025-08-01,418.0,0.011861758875410711,明豊エンタープライズ
2025-09,2025-09-01,561.0,0.29423947299793995,明豊エンタープライズ
2025-10,2025-10-01,537.0,-0.043722811013831575,明豊エンタープライズ
2000-01,2000-01-01,N/A,N/A,明和地所
2000-02,2000-02-01,N/A,N/A,明和地所
2000-03,2000-03-01,N/A,N/A,明和地所
2000-04,2000-04-01,N/A,N/A,明和地所
2000-05,2000-05-01,N/A,N/A,明和地所
2000-06,2000-06-01,N/A,N/A,明和地所
2000-07,2000-07-01,N/A,N/A,明和地所
2000-08,2000-08-01,N/A,N/A,明和地所
2000-09,2000-09-01,N/A,N/A,明和地所
2000-10,2000-10-01,N/A,N/A,明和地所
2000-11,2000-11-01,N/A,N/A,明和地所
2000-12,2000-12-01,N/A,N/A,明和地所
2001-01,2001-01-01,1009.7318115234375,N/A,明和地所
2001-02,2001-02-01,953.5549926757812,-0.05724294351068147,明和地所
2001-03,2001-03-01,963.2405395507812,0.010106064153570068,明和地所
2001-04,2001-04-01,980.1485595703125,0.017400989501165736,明和地所
2001-05,2001-05-01,1120.169921875,0.13353151716717857,明和地所
2001-06,2001-06-01,954.109375,-0.1604573550176894,明和地所
2001-07,2001-07-01,953.1270141601562,-0.0010301407128132164,明和地所
2001-08,2001-08-01,890.2401733398438,-0.06825688900438938,明和地所
2001-09,2001-09-01,879.9227294921875,-0.011657187784651737,明和地所
2001-10,2001-10-01,713.3712158203125,-0.20983217199385956,明和地所
2001-11,2001-11-01,731.549560546875,0.025163045881043462,明和地所
2001-12,2001-12-01,646.55419921875,-0.12350794057914398,明和地所
2002-01,2002-01-01,510.95458984375,-0.23537630855122263,明和地所
2002-02,2002-02-01,451.998291015625,-0.12260232209233239,明和地所
2002-03,2002-03-01,605.2848510742188,0.2920207765616614,明和地所
2002-04,2002-04-01,543.057373046875,-0.10848420170897631,明和地所
2002-05,2002-05-01,549.6123657226562,0.011998266411515641,明和地所
2002-06,2002-06-01,603.0609130859375,0.09280496820120267,明和地所
2002-07,2002-07-01,554.6546630859375,-0.08367251694375732,明和地所
2002-08,2002-08-01,524.4008178710938,-0.05608937988737905,明和地所
2002-09,2002-09-01,520.87109375,-0.006753721206018796,明和地所
2002-10,2002-10-01,504.23138427734375,-0.032467331806928,明和地所
2002-11,2002-11-01,517.8458251953125,0.02664230469186291,明和地所
2002-12,2002-12-01,487.0877380371094,-0.06123329610323012,明和地所
2003-01,2003-01-01,340.8604736328125,-0.35697104177702044,明和地所
2003-02,2003-02-01,332.28857421875,-0.025469434483670728,明和地所
2003-03,2003-03-01,381.7032470703125,0.1386396757443865,明和地所
2003-04,2003-04-01,363.0738830566406,-0.050037118434056484,明和地所
2003-05,2003-05-01,347.8584289550781,-0.04281076448979363,明和地所
2003-06,2003-06-01,396.1283874511719,0.12994278578882063,明和地所
2003-07,2003-07-01,400.8504638671875,0.01185008025237139,明和地所
2003-08,2003-08-01,440.7255859375,0.09483397795923919,明和地所
2003-09,2003-09-01,491.6188659667969,0.10928132596059137,明和地所
2003-10,2003-10-01,476.40338134765625,-0.031438818453978154,明和地所
2003-11,2003-11-01,477.4527587890625,0.002200285390236091,明和地所
2003-12,2003-12-01,476.40338134765625,-0.002200285390236149,明和地所
2004-01,2004-01-01,477.4527587890625,0.002200285390236091,明和地所
2004-02,2004-02-01,474.8293151855469,-0.0055098175469316555,明和地所
2004-03,2004-03-01,546.7095947265625,0.14096235299954168,明和地所
2004-04,2004-04-01,779.0968627929688,0.3542176246163194,明和地所
2004-05,2004-05-01,646.837646484375,-0.18604005040097402,明和地所
2004-06,2004-06-01,639.8765869140625,-0.010820005408957894,明和地所
2004-07,2004-07-01,642.5540771484375,0.004175655183270222,明和地所
2004-08,2004-08-01,621.1355590820312,-0.03390163028673876,明和地所
2004-09,2004-09-01,626.4902954101562,0.008583934339992227,明和地所
2004-10,2004-10-01,586.865966796875,-0.06533682624413566,明和地所
2004-11,2004-11-01,603.4652709960938,0.027892035088841517,明和地所
2004-12,2004-12-01,592.220703125,-0.018809118152862927,明和地所
2005-01,2005-01-01,624.8837890625,0.05368632020723768,明和地所
2005-02,2005-02-01,654.8696899414062,0.04687057424051811,明和地所
2005-03,2005-03-01,673.0752563476562,0.02742087641517571,明和地所
2005-04,2005-04-01,615.906982421875,-0.08876119603398142,明和地所
2005-05,2005-05-01,608.777099609375,-0.011643759351523187,明和地所
2005-06,2005-06-01,619.74609375,0.01785767773262987,明和地所
2005-07,2005-07-01,683.91455078125,0.09852311610957107,明和地所
2005-08,2005-08-01,791.4102172851562,0.1459834552008858,明和地所
2005-09,2005-09-01,762.3425903320312,-0.03742039099984681,明和地所
2005-10,2005-10-01,777.150634765625,0.019238150453758266,明和地所
2005-11,2005-11-01,924.6830444335938,0.17381682541144694,明和地所
2005-12,2005-12-01,930.16748046875,0.005913632332691709,明和地所
2006-01,2006-01-01,1003.6594848632812,0.07604342776250657,明和地所
2006-02,2006-02-01,983.91552734375,-0.019868037049832078,明和地所
2006-03,2006-03-01,998.723388671875,0.014937804919710489,明和地所
2006-04,2006-04-01,1218.22216796875,0.19866998345990827,明和地所
2006-05,2006-05-01,1229.2469482421875,0.009009188119762531,明和地所
2006-06,2006-06-01,1089.785400390625,-0.12042094820713249,明和地所
2006-07,2006-07-01,1010.4078979492188,-0.07562668780240278,明和地所
2006-08,2006-08-01,955.2847290039062,-0.05609994606372252,明和地所
2006-09,2006-09-01,1014.2667236328125,0.05991174902189012,明和地所
2006-10,2006-10-01,992.7687377929688,-0.021423446152592448,明和地所
2006-11,2006-11-01,1007.1005249023438,0.014332969388471199,明和地所
2006-12,2006-12-01,942.0553588867188,-0.06676667361047918,明和地所
2007-01,2007-01-01,1027.49609375,0.08681610441470536,明和地所
2007-02,2007-02-01,1040.1744384765625,0.01226356271481809,明和地所
2007-03,2007-03-01,988.3588256835938,-0.0510978916719786,明和地所
2007-04,2007-04-01,992.33203125,0.004011944500868937,明和地所
2007-05,2007-05-01,951.9888916015625,-0.04150439396617443,明和地所
2007-06,2007-06-01,979.4447631835938,0.028432476686677147,明和地所
2007-07,2007-07-01,957.5922241210938,-0.022563808887713237,明和地所
2007-08,2007-08-01,852.8116455078125,-0.11588332510392844,明和地所
2007-09,2007-09-01,754.1947631835938,-0.12288806767048126,明和地所
2007-10,2007-10-01,760.3583984375,0.008139257752298202,明和地所
2007-11,2007-11-01,729.5406494140625,-0.04137481030916769,明和地所
2007-12,2007-12-01,667.3447875976562,-0.08910825341321447,明和地所
2008-01,2008-01-01,540.1514892578125,-0.21145719941383992,明和地所
2008-02,2008-02-01,512.6956176757812,-0.052167304665938934,明和地所
2008-03,2008-03-01,518.298828125,0.010869632983387133,明和地所
2008-04,2008-04-01,418.8307800292969,-0.213084992127953,明和地所
2008-05,2008-05-01,446.7528076171875,0.06453846648976276,明和地所
2008-06,2008-06-01,465.367431640625,0.04082183057681205,明和地所
2008-07,2008-07-01,392.65380859375,-0.1698989396437242,明和地所
2008-08,2008-08-01,344.9537048339844,-0.1295181103502867,明和地所
2008-09,2008-09-01,241.409423828125,-0.3569158730112375,明和地所
2008-10,2008-10-01,261.18756103515625,0.07874442776241798,明和地所
2008-11,2008-11-01,246.64479064941406,-0.05728956685061316,明和地所
2008-12,2008-12-01,224.53981018066406,-0.09389618738031963,明和地所
2009-01,2009-01-01,262.3509826660156,0.1556302160951778,明和地所
2009-02,2009-02-01,247.22647094726562,-0.059378432785095,明和地所
2009-03,2009-03-01,270.494873046875,0.08994834152037103,明和地所
2009-04,2009-04-01,229.1935272216797,-0.1656864007922259,明和地所
2009-05,2009-05-01,191.96412658691406,-0.1772582298209706,明和地所
2009-06,2009-06-01,264.0960693359375,0.31900442207316804,明和地所
2009-07,2009-07-01,328.0841064453125,0.21695706165208928,明和地所
2009-08,2009-08-01,366.4769592285156,0.11066565470389107,明和地所
2009-09,2009-09-01,386.25506591796875,0.05256229146429519,明和地所
2009-10,2009-10-01,333.3194885253906,-0.1473964887435513,明和地所
2009-11,2009-11-01,340.29998779296875,0.020726090607856396,明和地所
2009-12,2009-12-01,253.6253204345703,-0.29396948407158696,明和地所
2010-01,2010-01-01,254.78872680664062,0.004576617853315569,明和地所
2010-02,2010-02-01,247.22647094726562,-0.030129876446651885,明和地所
2010-03,2010-03-01,241.409423828125,-0.023810456841567944,明和地所
2010-04,2010-04-01,302.4888610839844,0.22555010780107013,明和地所
2010-05,2010-05-01,379.2745361328125,0.2262158586668021,明和地所
2010-06,2010-06-01,312.95965576171875,-0.19218602569439425,明和地所
2010-07,2010-07-01,264.6777648925781,-0.16756118235910114,明和地所
2010-08,2010-08-01,255.37039184570312,-0.0357980962254445,明和地所
2010-09,2010-09-01,241.9911651611328,-0.053813790426275626,明和地所
2010-10,2010-10-01,251.88018798828125,0.04005231206926375,明和地所
2010-11,2010-11-01,255.37039184570312,0.013761478357011822,明和地所
2010-12,2010-12-01,276.31201171875,0.0788156961328494,明和地所
2011-01,2011-01-01,368.2220458984375,0.2871554373478483,明和地所
2011-02,2011-02-01,359.4964599609375,-0.02398181180439184,明和地所
2011-03,2011-03-01,365.3135070800781,0.016051578431622342,明和地所
2011-04,2011-04-01,272.212646484375,-0.2941723590218368,明和地所
2011-05,2011-05-01,272.212646484375,0.0,明和地所
2011-06,2011-06-01,278.8372497558594,0.02404472800337256,明和地所
2011-07,2011-07-01,275.22381591796875,-0.01304363469300256,明和地所
2011-08,2011-08-01,274.62158203125,-0.0021905580360785525,明和地所
2011-09,2011-09-01,242.1005859375,-0.12604080050797326,明和地所
2011-10,2011-10-01,217.4088134765625,-0.1075737699343851,明和地所
2011-11,2011-11-01,218.6132354736328,0.005524606213576061,明和地所
2011-12,2011-12-01,207.170654296875,-0.05376124993598123,明和地所
2012-01,2012-01-01,214.39756774902344,0.03428921416457826,明和地所
2012-02,2012-02-01,217.4088134765625,0.01394742955782669,明和地所
2012-03,2012-03-01,255.349853515625,0.1608550651963939,明和地所
2012-04,2012-04-01,270.49871826171875,0.057632780438975705,明和地所
2012-05,2012-05-01,245.00340270996094,-0.09899526081094619,明和地所
2012-06,2012-06-01,241.27239990234375,-0.01534551381536414,明和地所
2012-07,2012-07-01,264.9021301269531,0.09343385225004222,明和地所
2012-08,2012-08-01,239.40682983398438,-0.10119611581410326,明和地所
2012-09,2012-09-01,215.77713012695312,-0.10391825164177575,明和地所
2012-10,2012-10-01,221.99546813964844,0.028410897839382544,明和地所
2012-11,2012-11-01,218.8863067626953,-0.014104520067917656,明和地所
2012-12,2012-12-01,238.16322326660156,0.08440380284377454,明和地所
2013-01,2013-01-01,304.0777893066406,0.24432730389571697,明和地所
2013-02,2013-02-01,335.16961669921875,0.0973531676441109,明和地所
2013-03,2013-03-01,343.87530517578125,0.02564238451148979,明和地所
2013-04,2013-04-01,338.2787780761719,-0.016408763965152128,明和地所
2013-05,2013-05-01,387.4037780761719,0.13559716057550872,明和地所
2013-06,2013-06-01,279.204345703125,-0.32752356770971974,明和地所
2013-07,2013-07-01,258.0619812011719,-0.07874414232323616,明和地所
2013-08,2013-08-01,241.27239990234375,-0.06727320803812087,明和地所
2013-09,2013-09-01,253.0872344970703,0.04780764443620322,明和地所
2013-10,2013-10-01,274.2296447753906,0.08023164529895227,明和地所
2013-11,2013-11-01,266.76763916015625,-0.027587860798382217,明和地所
2013-12,2013-12-01,327.70758056640625,0.2057436738962869,明和地所
2014-01,2014-01-01,314.6490173339844,-0.04066390115469917,明和地所
2014-02,2014-02-01,287.9100646972656,-0.08880963091223627,明和地所
2014-03,2014-03-01,257.4400939941406,-0.11186110765625756,明和地所
2014-04,2014-04-01,265.1492919921875,0.02950598500855314,明和地所
2014-05,2014-05-01,259.48101806640625,-0.02160948153926689,明和地所
2014-06,2014-06-01,278.37530517578125,0.07028667002859443,明和地所
2014-07,2014-07-01,283.4137268066406,0.017937540386943746,明和地所
2014-08,2014-08-01,278.37530517578125,-0.017937540386943673,明和地所
2014-09,2014-09-01,314.2743225097656,0.12129602122158456,明和地所
2014-10,2014-10-01,331.27911376953125,0.05269502098894234,明和地所
2014-11,2014-11-01,335.05804443359375,0.011342519718753502,明和地所
2014-12,2014-12-01,326.24066162109375,-0.02666844893840523,明和地所
2015-01,2015-01-01,319.942626953125,-0.01949364589584952,明和地所
2015-02,2015-02-01,304.82720947265625,-0.04839659919619456,明和地所
2015-03,2015-03-01,314.2743225097656,0.030521153322753337,明和地所
2015-04,2015-04-01,312.8985595703125,-0.004387195892636787,明和地所
2015-05,2015-05-01,315.4952392578125,0.008264545170072047,明和地所
2015-06,2015-06-01,384.9561462402344,0.1989858295787267,明和地所
2015-07,2015-07-01,429.7486877441406,0.11007116879467728,明和地所
2015-08,2015-08-01,379.7628173828125,-0.12365369765874501,明和地所
2015-09,2015-09-01,347.95361328125,-0.0874777173453672,明和地所
2015-10,2015-10-01,327.1802673339844,-0.06155788047002197,明和地所
2015-11,2015-11-01,337.5669250488281,0.03125249184437611,明和地所
2015-12,2015-12-01,360.28778076171875,0.06513931601669976,明和地所
2016-01,2016-01-01,333.6719665527344,-0.07674472881672216,明和地所
2016-02,2016-02-01,349.9010925292969,0.0474921474777663,明和地所
2016-03,2016-03-01,399.2378234863281,0.1319067663880653,明和地所
2016-04,2016-04-01,420.8899230957031,0.05281404600226557,明和地所
2016-05,2016-05-01,410.7071228027344,-0.024490970271907133,明和地所
2016-06,2016-06-01,395.0933837890625,-0.03875821227614846,明和地所
2016-07,2016-07-01,376.08551025390625,-0.049305613193702365,明和地所
2016-08,2016-08-01,390.34149169921875,0.037205437312215005,明和地所
2016-09,2016-09-01,386.26837158203125,-0.01048958468669842,明和地所
2016-10,2016-10-01,381.516357421875,-0.012378664644599632,明和地所
2016-11,2016-11-01,395.77227783203125,0.03668526346400611,明和地所
2016-12,2016-12-01,439.2190246582031,0.10415921600756549,明和地所
2017-01,2017-01-01,495.5639343261719,0.12069816949381534,明和地所
2017-02,2017-02-01,497.6005554199219,0.004101282253902007,明和地所
2017-03,2017-03-01,525.4335327148438,0.0544260408034757,明和地所
2017-04,2017-04-01,489.239013671875,-0.07137254784974667,明和地所
